timestamp_h,day_of_year,hour_of_day,day_of_week,solar_irradiance_wm2,wind_speed_ms,ambient_temp_c,humidity_pct,pv_output_kw,wind_output_kw,load_demand_kw,grid_tariff_inr_per_kwh,net_demand_kw,pv_ramp_kw,load_ramp_kw
1606,66,22,3,0.0,5.76,16.33,52.36,0.0,8.623,155.452,6.1,146.829,0.0,-39.61
1607,66,23,3,0.0,6.84,11.59,62.95,0.0,23.261,159.678,6.1,136.417,0.0,4.226
1608,67,0,4,0.0,6.78,12.27,73.1,0.0,22.159,125.277,3.75,103.118,0.0,-34.401
1609,67,1,4,0.0,6.22,10.42,73.03,0.0,13.786,139.981,3.75,126.195,0.0,14.704
1610,67,2,4,0.0,5.72,12.32,76.44,0.0,8.305,122.861,3.75,114.556,0.0,-17.12
1611,67,3,4,0.0,6.72,8.92,77.96,0.0,21.155,131.881,3.75,110.726,0.0,9.02
1612,67,4,4,0.0,7.57,9.32,66.72,0.0,39.316,143.769,3.75,104.453,0.0,11.888
1613,67,5,4,0.0,7.25,9.64,69.06,0.0,31.676,151.802,3.75,120.126,0.0,8.033
1614,67,6,4,0.0,7.25,12.15,71.09,0.0,31.536,168.327,8.2,136.791,0.0,16.525
1615,67,7,4,141.21,6.7,11.36,64.79,70.604,20.876,171.345,8.2,79.865,70.604,3.018
1616,67,8,4,365.98,5.83,13.88,58.61,182.99,9.35,191.554,8.2,-0.786,112.386,20.209
1617,67,9,4,536.49,5.66,13.42,48.94,268.244,7.732,212.566,6.1,-63.41,85.254,21.012
1618,67,10,4,703.69,6.22,17.84,46.92,351.843,13.773,201.368,6.1,-164.248,83.599,-11.198
1619,67,11,4,787.06,6.23,18.4,48.28,393.53,13.888,207.548,6.1,-199.87,41.687,6.18
1620,67,12,4,838.96,5.94,18.46,44.58,419.479,10.431,190.486,6.1,-239.424,25.949,-17.062
1621,67,13,4,800.95,5.71,22.5,36.1,400.475,8.154,180.763,6.1,-227.866,-19.004,-9.723
1622,67,14,4,711.08,6.48,20.23,38.15,355.541,17.285,169.531,6.1,-203.295,-44.934,-11.232
1623,67,15,4,565.0,6.07,22.96,33.08,282.498,11.868,159.374,6.1,-134.992,-73.043,-10.157
1624,67,16,4,359.38,5.55,20.96,41.54,179.688,6.862,168.816,6.1,-17.734,-102.81,9.442
1625,67,17,4,157.04,5.8,23.12,34.71,78.521,9.041,182.971,6.1,95.409,-101.167,14.155
1626,67,18,4,0.0,5.51,21.14,41.86,0.0,6.493,191.583,9.5,185.09,-78.521,8.612
1627,67,19,4,0.0,6.74,17.79,42.08,0.0,21.605,208.885,9.5,187.28,0.0,17.302
1628,67,20,4,0.0,6.76,16.46,36.59,0.0,21.96,198.498,9.5,176.538,0.0,-10.387
1629,67,21,4,0.0,8.32,16.73,49.28,0.0,61.822,178.939,9.5,117.117,0.0,-19.559
1630,67,22,4,0.0,7.26,14.13,47.59,0.0,31.766,153.933,6.1,122.167,0.0,-25.006
1631,67,23,4,0.0,7.5,12.8,59.53,0.0,37.542,139.032,6.1,101.49,0.0,-14.901
1632,68,0,5,0.0,8.83,13.44,60.53,0.0,81.692,114.464,3.75,32.772,0.0,-24.568
1633,68,1,5,0.0,8.18,10.06,71.43,0.0,57.334,91.048,3.75,33.714,0.0,-23.416
1634,68,2,5,0.0,8.23,10.47,64.27,0.0,59.004,101.132,3.75,42.128,0.0,10.084
1635,68,3,5,0.0,7.83,11.3,74.41,0.0,46.455,105.436,3.75,58.981,0.0,4.304
1636,68,4,5,0.0,6.88,11.33,78.43,0.0,24.129,104.418,3.75,80.289,0.0,-1.018
1637,68,5,5,0.0,6.99,10.77,79.76,0.0,26.131,106.033,3.75,79.902,0.0,1.615
1638,68,6,5,0.0,6.62,11.56,67.74,0.0,19.505,117.904,8.2,98.399,0.0,11.871
1639,68,7,5,143.62,5.91,11.07,69.25,71.812,10.185,132.052,8.2,50.055,71.812,14.148
1640,68,8,5,320.36,5.78,13.33,66.1,160.178,8.83,142.916,8.2,-26.092,88.366,10.864
1641,68,9,5,513.68,5.65,16.54,69.46,256.841,7.696,168.325,6.1,-96.212,96.663,25.409
1642,68,10,5,612.24,5.13,17.54,46.11,306.118,3.967,161.079,6.1,-149.006,49.277,-7.246
1643,68,11,5,730.9,5.03,19.24,44.36,365.45,3.448,153.815,6.1,-215.083,59.332,-7.264
1644,68,12,5,727.18,5.59,21.64,61.83,363.592,7.116,150.509,6.1,-220.199,-1.858,-3.306
1645,68,13,5,705.22,6.25,19.93,39.22,352.609,14.089,144.781,6.1,-221.917,-10.983,-5.728
1646,68,14,5,615.68,6.69,21.67,26.33,307.842,20.652,128.692,6.1,-199.802,-44.767,-16.089
1647,68,15,5,499.15,6.78,22.38,32.19,249.573,22.256,136.194,6.1,-135.635,-58.269,7.502
1648,68,16,5,317.41,7.88,21.1,18.39,158.703,47.856,122.873,6.1,-83.686,-90.87,-13.321
1649,68,17,5,132.04,7.37,23.07,37.13,66.02,34.38,150.906,6.1,50.506,-92.683,28.033
1650,68,18,5,0.0,7.0,21.49,42.54,0.0,26.308,149.711,9.5,123.403,-66.02,-1.195
1651,68,19,5,0.0,7.13,19.5,35.39,0.0,28.929,152.433,9.5,123.504,0.0,2.722
1652,68,20,5,0.0,6.98,19.86,42.18,0.0,25.848,142.692,9.5,116.844,0.0,-9.741
1653,68,21,5,0.0,7.76,14.36,55.37,0.0,44.312,127.671,9.5,83.359,0.0,-15.021
1654,68,22,5,0.0,7.95,14.59,44.5,0.0,50.011,111.253,6.1,61.242,0.0,-16.418
1655,68,23,5,0.0,8.1,13.59,52.25,0.0,54.647,107.263,6.1,52.616,0.0,-3.99
1656,69,0,6,0.0,8.51,10.97,63.63,0.0,68.774,103.186,3.75,34.412,0.0,-4.077
1657,69,1,6,0.0,8.42,11.47,64.63,0.0,65.558,91.247,3.75,25.689,0.0,-11.939
1658,69,2,6,0.0,8.08,9.18,70.56,0.0,54.077,87.641,3.75,33.564,0.0,-3.606
1659,69,3,6,0.0,7.87,11.13,66.74,0.0,47.427,95.08,3.75,47.653,0.0,7.439
1660,69,4,6,0.0,8.46,11.78,76.29,0.0,66.861,103.625,3.75,36.764,0.0,8.545
1661,69,5,6,0.0,7.32,11.44,73.42,0.0,33.287,111.068,3.75,77.781,0.0,7.443
1662,69,6,6,0.0,7.04,9.84,75.62,0.0,27.089,122.914,8.2,95.825,0.0,11.846
1663,69,7,6,148.47,7.32,12.15,70.34,74.235,33.159,144.424,8.2,37.03,74.235,21.51
1664,69,8,6,361.7,7.32,15.43,66.24,180.851,33.232,158.301,8.2,-55.782,106.616,13.877
1665,69,9,6,550.33,6.56,16.33,51.5,275.165,18.491,173.444,6.1,-120.212,94.314,15.143
1666,69,10,6,717.99,7.19,14.63,57.96,358.993,30.366,147.844,6.1,-241.515,83.828,-25.6
1667,69,11,6,823.15,6.97,20.8,47.84,411.577,25.787,150.856,6.1,-286.508,52.584,3.012
1668,69,12,6,865.07,7.09,20.71,44.0,432.534,28.196,154.955,6.1,-305.775,20.957,4.099
1669,69,13,6,803.46,6.21,20.52,47.15,401.73,13.622,135.538,6.1,-279.814,-30.804,-19.417
1670,69,14,6,693.31,6.61,23.3,33.36,346.657,19.431,138.084,6.1,-228.004,-55.073,2.546
1671,69,15,6,502.44,7.05,21.49,43.79,251.221,27.315,130.388,6.1,-148.148,-95.436,-7.696
1672,69,16,6,323.05,6.51,21.28,43.67,161.524,17.798,145.421,6.1,-33.901,-89.697,15.033
1673,69,17,6,139.9,6.22,21.93,40.2,69.948,13.697,149.606,6.1,65.961,-91.576,4.185
1674,69,18,6,0.0,5.98,22.69,31.8,0.0,10.845,157.984,9.5,147.139,-69.948,8.378
1675,69,19,6,0.0,7.78,21.25,27.74,0.0,44.806,149.23,9.5,104.424,0.0,-8.754
1676,69,20,6,0.0,7.23,18.29,51.47,0.0,31.128,147.172,9.5,116.044,0.0,-2.058
1677,69,21,6,0.0,8.38,16.86,50.49,0.0,64.21,134.788,9.5,70.578,0.0,-12.384
1678,69,22,6,0.0,7.8,15.7,50.53,0.0,45.573,112.3,6.1,66.727,0.0,-22.488
1679,69,23,6,0.0,7.46,11.8,67.22,0.0,36.416,124.922,6.1,88.506,0.0,12.622
1680,70,0,0,0.0,7.41,12.99,59.83,0.0,35.293,131.988,3.75,96.695,0.0,7.066
1681,70,1,0,0.0,7.89,10.38,66.6,0.0,48.052,123.844,3.75,75.792,0.0,-8.144
1682,70,2,0,0.0,8.21,11.04,75.47,0.0,58.111,138.438,3.75,80.327,0.0,14.594
1683,70,3,0,0.0,8.01,10.19,67.64,0.0,51.882,125.931,3.75,74.049,0.0,-12.507
1684,70,4,0,0.0,7.82,11.26,74.34,0.0,45.992,121.838,3.75,75.846,0.0,-4.093
1685,70,5,0,0.0,6.91,11.4,80.85,0.0,24.6,153.723,3.75,129.123,0.0,31.885
1686,70,6,0,0.0,6.83,8.53,73.59,0.0,23.199,148.377,8.2,125.178,0.0,-5.346
1687,70,7,0,134.4,6.79,13.67,76.63,67.201,22.317,172.673,8.2,83.155,67.201,24.296
1688,70,8,0,316.46,7.37,15.68,71.8,158.232,34.293,191.429,8.2,-1.096,91.031,18.756
1689,70,9,0,515.35,6.97,16.99,60.22,257.676,25.663,204.5,6.1,-78.839,99.444,13.071
1690,70,10,0,659.12,6.73,17.89,40.98,329.562,21.273,212.609,6.1,-138.226,71.886,8.109
1691,70,11,0,719.02,7.1,21.43,43.19,359.508,28.329,206.45,6.1,-181.387,29.946,-6.159
1692,70,12,0,719.41,6.63,21.07,49.58,359.704,19.634,195.535,6.1,-183.803,0.196,-10.915
1693,70,13,0,682.92,7.0,22.18,31.56,341.458,26.383,171.762,6.1,-196.079,-18.246,-23.773
1694,70,14,0,571.69,6.32,23.51,35.72,285.847,15.116,170.239,6.1,-130.724,-55.611,-1.523
1695,70,15,0,455.25,6.38,22.89,37.71,227.627,15.925,152.685,6.1,-90.867,-58.22,-17.554
1696,70,16,0,289.07,5.68,21.18,43.82,144.533,7.963,182.417,6.1,29.921,-83.094,29.732
1697,70,17,0,136.51,6.83,18.73,32.23,68.256,23.208,169.547,6.1,78.083,-76.277,-12.87
1698,70,18,0,0.0,7.4,20.13,33.82,0.0,35.128,188.53,9.5,153.402,-68.256,18.983
1699,70,19,0,0.0,7.5,20.37,40.54,0.0,37.501,184.626,9.5,147.125,0.0,-3.904
1700,70,20,0,0.0,7.3,17.59,47.11,0.0,32.717,183.484,9.5,150.767,0.0,-1.142
1701,70,21,0,0.0,8.2,17.42,48.9,0.0,58.004,175.713,9.5,117.709,0.0,-7.771
1702,70,22,0,0.0,7.65,15.08,61.3,0.0,41.291,154.89,6.1,113.599,0.0,-20.823
1703,70,23,0,0.0,7.39,15.0,55.38,0.0,34.757,153.942,6.1,119.185,0.0,-0.948
1704,71,0,1,0.0,6.63,12.01,65.72,0.0,19.713,127.608,3.75,107.895,0.0,-26.334
1705,71,1,1,0.0,6.54,11.98,71.81,0.0,18.188,122.668,3.75,104.48,0.0,-4.94
1706,71,2,1,0.0,6.78,11.42,69.92,0.0,22.304,126.696,3.75,104.392,0.0,4.028
1707,71,3,1,0.0,6.92,12.41,79.36,0.0,24.813,140.49,3.75,115.677,0.0,13.794
1708,71,4,1,0.0,7.64,8.77,75.89,0.0,41.207,143.562,3.75,102.355,0.0,3.072
1709,71,5,1,0.0,8.52,10.86,79.05,0.0,69.211,136.285,3.75,67.074,0.0,-7.277
1710,71,6,1,0.0,8.6,13.39,73.49,0.0,72.358,152.868,8.2,80.51,0.0,16.583
1711,71,7,1,126.09,7.85,15.47,71.4,63.045,46.92,177.717,8.2,67.752,63.045,24.849
1712,71,8,1,308.13,7.76,15.35,61.21,154.063,44.263,192.257,8.2,-6.069,91.018,14.54
1713,71,9,1,485.64,8.94,16.26,56.39,242.821,86.056,192.642,6.1,-136.235,88.758,0.385
1714,71,10,1,613.05,9.88,19.07,62.35,306.525,133.843,211.435,6.1,-228.933,63.704,18.793
1715,71,11,1,718.23,9.7,20.65,53.64,359.116,123.678,194.304,6.1,-288.49,52.591,-17.131
1716,71,12,1,741.85,9.05,20.42,38.86,370.925,90.936,201.214,6.1,-260.647,11.809,6.91
1717,71,13,1,702.52,8.41,22.2,41.94,351.258,65.058,181.995,6.1,-234.321,-19.667,-19.219
1718,71,14,1,631.55,7.68,23.82,23.44,315.776,42.116,158.52,6.1,-199.372,-35.482,-23.475
1719,71,15,1,464.65,6.87,24.88,32.24,232.327,23.826,160.193,6.1,-95.96,-83.449,1.673
1720,71,16,1,312.29,7.07,23.3,40.77,156.144,27.648,165.235,6.1,-18.557,-76.183,5.042
1721,71,17,1,126.68,7.33,21.86,34.93,63.339,33.344,181.713,6.1,85.03,-92.805,16.478
1722,71,18,1,0.0,7.26,20.79,38.39,0.0,31.876,189.317,9.5,157.441,-63.339,7.604
1723,71,19,1,0.0,8.21,20.28,22.76,0.0,58.159,185.653,9.5,127.494,0.0,-3.664
1724,71,20,1,0.0,8.73,18.03,42.65,0.0,77.371,177.822,9.5,100.451,0.0,-7.831
1725,71,21,1,0.0,9.03,16.84,51.85,0.0,90.379,179.674,9.5,89.295,0.0,1.852
1726,71,22,1,0.0,9.14,13.79,57.79,0.0,95.102,161.117,6.1,66.015,0.0,-18.557
1727,71,23,1,0.0,9.04,15.17,65.95,0.0,90.546,145.365,6.1,54.819,0.0,-15.752
1728,72,0,2,0.0,8.2,11.15,63.74,0.0,57.854,127.731,3.75,69.877,0.0,-17.634
1729,72,1,2,0.0,7.72,11.05,68.15,0.0,43.379,121.192,3.75,77.813,0.0,-6.539
1730,72,2,2,0.0,7.89,11.09,64.33,0.0,48.179,129.006,3.75,80.827,0.0,7.814
1731,72,3,2,0.0,7.9,13.15,73.09,0.0,48.436,150.805,3.75,102.369,0.0,21.799
1732,72,4,2,0.0,7.57,10.46,67.43,0.0,39.27,145.441,3.75,106.171,0.0,-5.364
1733,72,5,2,0.0,6.67,10.77,63.23,0.0,20.34,142.826,3.75,122.486,0.0,-2.615
1734,72,6,2,0.0,6.43,11.86,65.81,0.0,16.605,153.84,8.2,137.235,0.0,11.014
1735,72,7,2,135.57,7.08,15.76,78.19,67.785,27.921,150.721,8.2,55.015,67.785,-3.119
1736,72,8,2,304.7,6.96,11.84,63.38,152.352,25.564,197.637,8.2,19.721,84.567,46.916
1737,72,9,2,479.55,6.67,15.56,61.5,239.777,20.37,206.975,6.1,-53.172,87.425,9.338
1738,72,10,2,610.69,7.42,21.59,51.92,305.344,35.6,200.721,6.1,-140.223,65.567,-6.254
1739,72,11,2,715.62,7.82,20.47,39.08,357.808,46.12,189.614,6.1,-214.314,52.464,-11.107
1740,72,12,2,745.24,7.62,19.68,50.62,372.619,40.601,181.197,6.1,-232.023,14.811,-8.417
1741,72,13,2,761.16,6.89,21.91,27.82,380.582,24.149,180.994,6.1,-223.737,7.963,-0.203
1742,72,14,2,675.21,6.99,22.64,34.35,337.606,26.17,166.559,6.1,-197.217,-42.976,-14.435
1743,72,15,2,495.42,7.56,23.78,35.35,247.711,39.101,169.662,6.1,-117.15,-89.895,3.103
1744,72,16,2,325.65,7.3,24.77,36.38,162.826,32.76,169.992,6.1,-25.594,-84.885,0.33
1745,72,17,2,134.92,6.75,22.43,31.32,67.462,21.707,187.843,6.1,98.674,-95.364,17.851
1746,72,18,2,0.0,7.31,20.36,26.65,0.0,32.964,193.56,9.5,160.596,-67.462,5.717
1747,72,19,2,0.0,7.4,20.71,36.05,0.0,35.008,201.096,9.5,166.088,0.0,7.536
1748,72,20,2,0.0,7.66,17.48,40.51,0.0,41.667,171.918,9.5,130.251,0.0,-29.178
1749,72,21,2,0.0,7.6,15.52,45.19,0.0,39.94,165.091,9.5,125.151,0.0,-6.827
1750,72,22,2,0.0,7.63,13.1,60.82,0.0,40.719,155.625,6.1,114.906,0.0,-9.466
1751,72,23,2,0.0,6.85,11.89,52.89,0.0,23.55,152.897,6.1,129.347,0.0,-2.728
1752,73,0,3,0.0,7.52,11.6,66.81,0.0,38.02,140.388,3.75,102.368,0.0,-12.509
1753,73,1,3,0.0,7.33,10.31,70.09,0.0,33.444,124.606,3.75,91.162,0.0,-15.782
1754,73,2,3,0.0,6.96,11.5,78.08,0.0,25.633,122.416,3.75,96.783,0.0,-2.19
1755,73,3,3,0.0,6.58,9.48,73.52,0.0,18.919,114.626,3.75,95.707,0.0,-7.79
1756,73,4,3,0.0,6.99,7.35,79.75,0.0,26.179,142.713,3.75,116.534,0.0,28.087
1757,73,5,3,0.0,6.8,10.47,73.29,0.0,22.655,140.475,3.75,117.82,0.0,-2.238
1758,73,6,3,0.0,6.92,12.11,74.93,0.0,24.803,181.415,8.2,156.612,0.0,40.94
1759,73,7,3,152.47,6.6,13.19,60.12,76.236,19.14,167.382,8.2,72.006,76.236,-14.033
1760,73,8,3,342.83,6.5,17.19,49.17,171.415,17.602,205.596,8.2,16.579,95.179,38.214
1761,73,9,3,522.66,6.16,16.18,62.44,261.332,13.02,206.315,6.1,-68.037,89.917,0.719
1762,73,10,3,665.91,6.63,19.53,57.59,332.954,19.672,196.483,6.1,-156.143,71.622,-9.832
1763,73,11,3,740.7,7.39,19.9,52.68,370.348,34.741,202.569,6.1,-202.52,37.394,6.086
1764,73,12,3,749.8,6.66,21.11,41.85,374.902,20.2,196.274,6.1,-198.828,4.554,-6.295
1765,73,13,3,720.42,6.72,21.11,49.8,360.212,21.199,175.323,6.1,-206.088,-14.69,-20.951
1766,73,14,3,602.12,6.7,22.64,34.92,301.061,20.915,173.682,6.1,-148.294,-59.151,-1.641
1767,73,15,3,484.85,6.6,22.0,38.21,242.423,19.223,170.367,6.1,-91.279,-58.638,-3.315
1768,73,16,3,300.97,7.37,22.92,38.57,150.484,34.384,173.773,6.1,-11.095,-91.939,3.406
1769,73,17,3,143.48,7.78,21.83,45.99,71.742,45.063,179.659,6.1,62.854,-78.742,5.886
1770,73,18,3,0.0,7.48,20.03,35.78,0.0,37.113,180.868,9.5,143.755,-71.742,1.209
1771,73,19,3,0.0,7.32,21.11,36.94,0.0,33.28,193.507,9.5,160.227,0.0,12.639
1772,73,20,3,0.0,6.62,18.98,36.01,0.0,19.516,189.71,9.5,170.194,0.0,-3.797
1773,73,21,3,0.0,5.81,16.38,59.14,0.0,9.169,159.648,9.5,150.479,0.0,-30.062
1774,73,22,3,0.0,6.16,15.54,57.53,0.0,12.937,159.614,6.1,146.677,0.0,-0.034
1775,73,23,3,0.0,5.85,13.82,62.89,0.0,9.511,143.231,6.1,133.72,0.0,-16.383
1776,74,0,4,0.0,5.76,11.79,83.7,0.0,8.647,114.754,3.75,106.107,0.0,-28.477
1777,74,1,4,0.0,6.53,11.96,71.09,0.0,18.071,123.039,3.75,104.968,0.0,8.285
1778,74,2,4,0.0,6.32,10.53,64.51,0.0,15.032,124.594,3.75,109.562,0.0,1.555
1779,74,3,4,0.0,7.15,9.94,73.14,0.0,29.489,145.482,3.75,115.993,0.0,20.888
1780,74,4,4,0.0,7.19,9.33,69.15,0.0,30.268,137.331,3.75,107.063,0.0,-8.151
1781,74,5,4,0.0,7.31,11.45,71.94,0.0,32.956,152.915,3.75,119.959,0.0,15.584
1782,74,6,4,0.0,7.02,13.51,69.9,0.0,26.644,156.533,8.2,129.889,0.0,3.618
1783,74,7,4,133.22,7.58,13.24,65.62,66.61,39.545,158.007,8.2,51.852,66.61,1.474
1784,74,8,4,324.17,6.64,18.54,56.64,162.085,19.811,193.807,8.2,11.911,95.475,35.8
1785,74,9,4,533.39,7.2,18.13,69.73,266.697,30.497,194.716,6.1,-102.478,104.612,0.909
1786,74,10,4,720.68,7.11,20.19,56.79,360.342,28.469,201.671,6.1,-187.14,93.645,6.955
1787,74,11,4,782.76,7.24,21.03,48.47,391.382,31.401,191.942,6.1,-230.841,31.04,-9.729
1788,74,12,4,829.01,8.3,23.54,49.55,414.507,61.402,190.357,6.1,-285.552,23.125,-1.585
1789,74,13,4,821.11,8.25,21.32,43.68,410.557,59.644,185.341,6.1,-284.86,-3.95,-5.016
1790,74,14,4,670.2,8.17,19.79,39.33,335.1,56.742,174.151,6.1,-217.691,-75.457,-11.19
1791,74,15,4,516.35,7.69,22.54,39.79,258.173,42.546,176.246,6.1,-124.473,-76.927,2.095
1792,74,16,4,333.21,7.01,23.54,35.8,166.604,26.564,182.534,6.1,-10.634,-91.569,6.288
1793,74,17,4,140.26,6.65,22.45,39.7,70.13,19.991,163.113,6.1,72.992,-96.474,-19.421
1794,74,18,4,0.0,7.45,21.65,42.2,0.0,36.279,180.389,9.5,144.11,-70.13,17.276
1795,74,19,4,0.0,8.66,21.66,41.83,0.0,74.553,179.321,9.5,104.768,0.0,-1.068
1796,74,20,4,0.0,8.26,19.08,43.68,0.0,59.847,193.032,9.5,133.185,0.0,13.711
1797,74,21,4,0.0,7.64,18.03,59.01,0.0,41.016,168.81,9.5,127.794,0.0,-24.222
1798,74,22,4,0.0,7.38,14.39,52.13,0.0,34.65,154.073,6.1,119.423,0.0,-14.737
1799,74,23,4,0.0,8.23,12.76,62.52,0.0,58.752,142.024,6.1,83.272,0.0,-12.049
1800,75,0,5,0.0,7.29,14.92,67.48,0.0,32.499,100.495,3.75,67.996,0.0,-41.529
1801,75,1,5,0.0,6.53,12.15,65.48,0.0,18.146,86.0,3.75,67.854,0.0,-14.495
1802,75,2,5,0.0,6.44,10.68,67.47,0.0,16.799,88.891,3.75,72.092,0.0,2.891
1803,75,3,5,0.0,7.02,10.48,72.2,0.0,26.738,101.271,3.75,74.533,0.0,12.38
1804,75,4,5,0.0,8.02,10.65,72.05,0.0,51.998,115.156,3.75,63.158,0.0,13.885
1805,75,5,5,0.0,8.22,11.18,65.57,0.0,58.492,112.415,3.75,53.923,0.0,-2.741
1806,75,6,5,0.0,7.82,11.44,68.41,0.0,46.011,116.29,8.2,70.279,0.0,3.875
1807,75,7,5,131.13,7.31,12.43,70.74,65.563,32.866,117.525,8.2,19.096,65.563,1.235
1808,75,8,5,312.17,7.32,15.44,72.6,156.083,33.19,154.347,8.2,-34.926,90.52,36.822
1809,75,9,5,511.98,7.1,16.51,63.5,255.99,28.262,149.835,6.1,-134.417,99.907,-4.512
1810,75,10,5,621.65,6.86,20.11,39.4,310.827,23.612,149.949,6.1,-184.49,54.837,0.114
1811,75,11,5,669.49,7.73,20.58,53.67,334.744,43.613,142.299,6.1,-236.058,23.917,-7.65
1812,75,12,5,721.84,7.21,21.79,41.65,360.918,30.704,136.262,6.1,-255.36,26.174,-6.037
1813,75,13,5,700.66,7.83,21.53,43.58,350.331,46.276,129.997,6.1,-266.61,-10.587,-6.265
1814,75,14,5,620.56,7.75,22.88,37.59,310.28,44.023,127.888,6.1,-226.415,-40.051,-2.109
1815,75,15,5,473.72,7.23,23.66,34.53,236.862,31.244,117.689,6.1,-150.417,-73.418,-10.199
1816,75,16,5,313.51,7.13,23.88,34.39,156.755,28.986,132.857,6.1,-52.884,-80.107,15.168
1817,75,17,5,138.99,6.95,22.31,35.55,69.495,25.399,137.787,6.1,42.893,-87.26,4.93
1818,75,18,5,0.0,6.38,22.76,45.75,0.0,15.845,165.678,9.5,149.833,-69.495,27.891
1819,75,19,5,0.0,5.75,20.24,40.74,0.0,8.531,137.263,9.5,128.732,0.0,-28.415
1820,75,20,5,0.0,5.68,19.73,51.51,0.0,7.963,147.666,9.5,139.703,0.0,10.403
1821,75,21,5,0.0,6.54,16.64,55.46,0.0,18.311,137.159,9.5,118.848,0.0,-10.507
1822,75,22,5,0.0,6.47,13.5,59.0,0.0,17.222,114.777,6.1,97.555,0.0,-22.382
1823,75,23,5,0.0,5.61,14.55,49.46,0.0,7.284,112.703,6.1,105.419,0.0,-2.074
1824,76,0,6,0.0,5.62,14.01,71.7,0.0,7.367,103.431,3.75,96.064,0.0,-9.272
1825,76,1,6,0.0,5.13,12.88,66.39,0.0,3.985,98.493,3.75,94.508,0.0,-4.938
1826,76,2,6,0.0,5.38,12.09,76.61,0.0,5.564,109.875,3.75,104.311,0.0,11.382
1827,76,3,6,0.0,4.83,10.96,68.48,0.0,2.529,83.673,3.75,81.144,0.0,-26.202
1828,76,4,6,0.0,4.79,10.62,67.89,0.0,2.37,98.655,3.75,96.285,0.0,14.982
1829,76,5,6,0.0,5.91,12.85,86.18,0.0,10.113,124.233,3.75,114.12,0.0,25.578
1830,76,6,6,0.0,6.51,13.65,66.58,0.0,17.737,129.718,8.2,111.981,0.0,5.485
1831,76,7,6,152.39,6.87,13.71,76.02,76.197,23.763,138.813,8.2,38.853,76.197,9.095
1832,76,8,6,343.55,7.74,17.16,65.71,171.775,43.8,156.35,8.2,-59.225,95.578,17.537
1833,76,9,6,546.31,7.51,16.32,57.66,273.157,37.821,140.134,6.1,-170.844,101.382,-16.216
1834,76,10,6,723.51,6.73,18.23,54.73,361.754,21.35,165.231,6.1,-217.873,88.597,25.097
1835,76,11,6,833.0,6.86,22.34,42.02,416.5,23.719,164.28,6.1,-275.939,54.746,-0.951
1836,76,12,6,874.47,7.86,22.67,44.92,437.237,47.155,142.262,6.1,-342.13,20.737,-22.018
1837,76,13,6,825.18,7.47,22.15,34.36,412.588,36.843,158.494,6.1,-290.937,-24.649,16.232
1838,76,14,6,749.83,7.7,23.52,35.31,374.917,42.791,131.156,6.1,-286.552,-37.671,-27.338
1839,76,15,6,555.06,7.26,23.57,41.23,277.529,31.882,109.607,6.1,-199.804,-97.388,-21.549
1840,76,16,6,345.38,6.85,19.88,36.53,172.692,23.573,134.206,6.1,-62.059,-104.837,24.599
1841,76,17,6,146.57,7.4,21.49,26.79,73.286,35.05,133.769,6.1,25.433,-99.406,-0.437
1842,76,18,6,0.0,7.52,21.56,42.79,0.0,37.88,156.979,9.5,119.099,-73.286,23.21
1843,76,19,6,0.0,8.99,19.95,40.82,0.0,88.257,155.034,9.5,66.777,0.0,-1.945
1844,76,20,6,0.0,8.42,19.23,41.75,0.0,65.409,141.35,9.5,75.941,0.0,-13.684
1845,76,21,6,0.0,7.5,18.74,54.3,0.0,37.598,147.563,9.5,109.965,0.0,6.213
1846,76,22,6,0.0,8.37,15.44,54.0,0.0,63.694,130.335,6.1,66.641,0.0,-17.228
1847,76,23,6,0.0,8.33,13.11,53.18,0.0,62.481,105.133,6.1,42.652,0.0,-25.202
1848,77,0,0,0.0,8.73,13.68,76.09,0.0,77.426,123.294,3.75,45.868,0.0,18.161
1849,77,1,0,0.0,8.54,11.95,69.04,0.0,70.122,129.218,3.75,59.096,0.0,5.924
1850,77,2,0,0.0,8.93,11.55,71.83,0.0,85.756,123.549,3.75,37.793,0.0,-5.669
1851,77,3,0,0.0,8.57,11.19,71.89,0.0,71.221,126.725,3.75,55.504,0.0,3.176
1852,77,4,0,0.0,7.81,14.43,82.08,0.0,45.771,135.196,3.75,89.425,0.0,8.471
1853,77,5,0,0.0,7.59,9.65,71.17,0.0,39.793,135.387,3.75,95.594,0.0,0.191
1854,77,6,0,0.0,7.0,12.83,63.05,0.0,26.336,138.837,8.2,112.501,0.0,3.45
1855,77,7,0,136.38,6.93,14.53,65.07,68.192,24.946,174.059,8.2,80.921,68.192,35.222
1856,77,8,0,321.03,6.2,15.05,72.96,160.515,13.431,171.588,8.2,-2.358,92.323,-2.471
1857,77,9,0,526.49,6.8,18.62,65.17,263.246,22.645,191.051,6.1,-94.84,102.731,19.463
1858,77,10,0,696.02,6.83,20.06,53.47,348.012,23.158,189.176,6.1,-181.994,84.766,-1.875
1859,77,11,0,763.0,6.92,20.48,58.06,381.499,24.781,186.19,6.1,-220.09,33.487,-2.986
1860,77,12,0,821.67,6.67,21.45,49.49,410.835,20.282,192.25,6.1,-238.867,29.336,6.06
1861,77,13,0,756.75,6.58,22.6,39.26,378.375,18.896,174.169,6.1,-223.102,-32.46,-18.081
